RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
-10.000000 	 50.000000 	 -3.050243 	 1.712693 	 -0.434332 	 1.439330 
-11.000000 	 50.000000 	 -2.743382 	 1.839075 	 -0.390356 	 1.426429 
-12.000000 	 50.000000 	 -2.380512 	 1.795259 	 -0.357093 	 1.464678 
-13.000000 	 50.000000 	 -1.970424 	 1.934806 	 -0.388472 	 1.505705 
-14.000000 	 50.000000 	 -1.002576 	 2.317118 	 -0.358345 	 1.513162 
-15.000000 	 50.000000 	 -0.169482 	 2.418831 	 -0.410218 	 1.444831 
-16.000000 	 50.000000 	 0.874522 	 2.579687 	 -0.436742 	 1.454317 
-17.000000 	 50.000000 	 2.549497 	 2.722569 	 -0.503493 	 1.412630 
-18.000000 	 50.000000 	 4.027485 	 2.968324 	 -0.626818 	 1.400975 
-19.000000 	 50.000000 	 6.227233 	 3.004300 	 -0.862324 	 1.379121 
-20.000000 	 50.000000 	 8.240672 	 2.774357 	 -1.146667 	 1.504011 
-21.000000 	 50.000000 	 9.824738 	 2.540726 	 -1.483690 	 1.573489 
-22.000000 	 50.000000 	 11.011025 	 2.363622 	 -1.805484 	 1.738274 
-23.000000 	 50.000000 	 12.116884 	 2.224561 	 -2.165178 	 1.977977 
-24.000000 	 50.000000 	 12.682239 	 2.154531 	 -2.567846 	 2.167491 
-25.000000 	 50.000000 	 12.790366 	 2.242951 	 -2.586586 	 2.454963 
-26.000000 	 50.000000 	 12.432810 	 2.439789 	 -2.420868 	 2.861070 
-27.000000 	 50.000000 	 11.357838 	 2.911989 	 -1.896729 	 3.155194 
-28.000000 	 50.000000 	 10.209509 	 3.061677 	 -1.538524 	 3.232213 
-29.000000 	 50.000000 	 8.853182 	 3.115706 	 -1.004568 	 3.182350 
-30.000000 	 50.000000 	 7.796544 	 3.010648 	 -0.824326 	 3.120859 
-31.000000 	 50.000000 	 6.245493 	 2.775690 	 -0.449765 	 2.852409 
-32.000000 	 50.000000 	 5.115723 	 2.609968 	 -0.208142 	 2.614052 
-33.000000 	 50.000000 	 4.339531 	 2.333044 	 0.048711 	 2.342207 
-34.000000 	 50.000000 	 3.140563 	 1.931429 	 0.354951 	 1.996986 
-36.000000 	 50.000000 	 1.836540 	 1.432180 	 0.598758 	 1.509027 
-38.000000 	 50.000000 	 1.110931 	 1.005261 	 0.755827 	 1.071253 
-40.000000 	 50.000000 	 0.694529 	 0.669270 	 0.743834 	 0.666639 
-43.000000 	 50.000000 	 0.636120 	 0.513235 	 0.709032 	 0.461040 
-46.000000 	 50.000000 	 0.657655 	 0.391562 	 0.701999 	 0.322385 
