RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
-26.000000 	 50.000000 	 3.183739 	 1.840207 	 0.114272 	 1.769612 
-27.000000 	 50.000000 	 2.407150 	 1.507751 	 0.252705 	 1.484609 
-28.000000 	 50.000000 	 1.531584 	 1.256060 	 0.427615 	 1.314375 
-29.000000 	 50.000000 	 1.037788 	 1.033981 	 0.431641 	 1.155738 
-30.000000 	 50.000000 	 0.763628 	 0.854245 	 0.400806 	 0.981734 
-31.000000 	 50.000000 	 0.641232 	 0.771697 	 0.427685 	 0.861181 
-32.000000 	 50.000000 	 0.402597 	 0.658260 	 0.449881 	 0.742920 
-33.000000 	 50.000000 	 0.391478 	 0.607664 	 0.433386 	 0.600264 
-34.000000 	 50.000000 	 0.290607 	 0.550223 	 0.447974 	 0.558418 
-36.000000 	 50.000000 	 0.278353 	 0.458928 	 0.440703 	 0.423935 
-38.000000 	 50.000000 	 0.305754 	 0.399175 	 0.363691 	 0.350013 
-40.000000 	 50.000000 	 0.359599 	 0.369265 	 0.447175 	 0.317097 
