RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
9.000000 	 30.000000 	 9.093630 	 0.798814 	 -0.732197 	 0.456811 
8.000000 	 30.000000 	 8.527340 	 0.836212 	 -0.741306 	 0.472466 
7.000000 	 30.000000 	 7.840019 	 0.889714 	 -0.740547 	 0.433902 
6.000000 	 30.000000 	 6.961472 	 0.911496 	 -0.688191 	 0.425913 
5.000000 	 30.000000 	 6.106838 	 0.909156 	 -0.646830 	 0.434525 
4.000000 	 30.000000 	 5.231448 	 0.892199 	 -0.554551 	 0.453131 
3.000000 	 30.000000 	 4.400539 	 0.804309 	 -0.457997 	 0.441480 
2.000000 	 30.000000 	 3.723998 	 0.638850 	 -0.322042 	 0.434252 
1.000000 	 30.000000 	 3.349739 	 0.582743 	 -0.209927 	 0.446099 
0.000000 	 30.000000 	 3.240615 	 0.515351 	 -0.115611 	 0.435256 
-1.000000 	 30.000000 	 3.191795 	 0.557658 	 -0.056725 	 0.445972 
-2.000000 	 30.000000 	 3.503078 	 0.666280 	 0.045028 	 0.439637 
-3.000000 	 30.000000 	 3.937153 	 0.801549 	 0.137331 	 0.424601 
-4.000000 	 30.000000 	 4.635130 	 0.899876 	 0.173673 	 0.423150 
-5.000000 	 30.000000 	 5.423484 	 0.927233 	 0.232876 	 0.402603 
-6.000000 	 30.000000 	 6.282581 	 0.927521 	 0.221413 	 0.407096 
-7.000000 	 30.000000 	 7.045048 	 0.946498 	 0.213432 	 0.417709 
-8.000000 	 30.000000 	 7.867239 	 0.869276 	 0.183978 	 0.439895 
-9.000000 	 30.000000 	 8.399631 	 0.835535 	 0.143047 	 0.479887 
-10.000000 	 30.000000 	 8.850084 	 0.786750 	 0.094279 	 0.541069 
-11.000000 	 30.000000 	 9.218099 	 0.807013 	 -0.023937 	 0.621433 
-12.000000 	 30.000000 	 9.435831 	 0.846006 	 -0.375904 	 0.786287 
-13.000000 	 30.000000 	 9.663282 	 1.045199 	 -0.892938 	 1.026363 
-14.000000 	 30.000000 	 10.258797 	 1.522576 	 -1.565511 	 1.257112 
-15.000000 	 30.000000 	 11.384739 	 2.097715 	 -2.087032 	 1.535625 
-16.000000 	 30.000000 	 13.383273 	 2.809669 	 -2.562137 	 1.759108 
-17.000000 	 30.000000 	 15.520671 	 2.533242 	 -2.591877 	 1.978281 
-18.000000 	 30.000000 	 16.099981 	 2.410969 	 -2.814481 	 2.371850 
-19.000000 	 30.000000 	 14.497145 	 3.053331 	 -2.332622 	 2.946375 
-20.000000 	 30.000000 	 11.261236 	 3.223540 	 -1.148668 	 3.081541 
-21.000000 	 30.000000 	 8.542231 	 3.065327 	 -0.637542 	 2.868364 
-22.000000 	 30.000000 	 5.932045 	 2.729159 	 -0.033696 	 2.466843 
-23.000000 	 30.000000 	 3.845242 	 2.259043 	 0.254847 	 1.996229 
-24.000000 	 30.000000 	 2.209584 	 1.657135 	 0.470498 	 1.528385 
-25.000000 	 30.000000 	 1.267620 	 1.197709 	 0.641415 	 1.133925 
-26.000000 	 30.000000 	 0.678619 	 0.920604 	 0.683183 	 0.809329 
-27.000000 	 30.000000 	 0.525639 	 0.685662 	 0.601087 	 0.610647 
-28.000000 	 30.000000 	 0.411860 	 0.564901 	 0.600303 	 0.486162 
-29.000000 	 30.000000 	 0.414027 	 0.489153 	 0.564268 	 0.386438 
-30.000000 	 30.000000 	 0.368035 	 0.437517 	 0.545303 	 0.294619 
-31.000000 	 30.000000 	 0.356903 	 0.409210 	 0.528747 	 0.260996 
-32.000000 	 30.000000 	 0.349297 	 0.419038 	 0.510744 	 0.222865 
-33.000000 	 30.000000 	 0.339950 	 0.415887 	 0.514861 	 0.211422 
-34.000000 	 30.000000 	 0.311372 	 0.412803 	 0.508640 	 0.203273 
-35.000000 	 30.000000 	 0.361684 	 0.414968 	 0.472281 	 0.211084 
