RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
9.000000 	 70.000000 	 12.930891 	 1.215801 	 -0.544943 	 0.900754 
8.000000 	 70.000000 	 12.935270 	 1.074148 	 -0.567334 	 0.801044 
7.000000 	 70.000000 	 13.085140 	 1.089017 	 -0.622131 	 0.761852 
6.000000 	 70.000000 	 13.152536 	 1.120388 	 -0.697373 	 0.739149 
5.000000 	 70.000000 	 13.194542 	 1.103528 	 -0.759350 	 0.682626 
4.000000 	 70.000000 	 13.120155 	 1.119957 	 -0.807424 	 0.678129 
3.000000 	 70.000000 	 12.943565 	 1.196891 	 -0.840558 	 0.646813 
2.000000 	 70.000000 	 12.736494 	 1.227057 	 -0.864742 	 0.668493 
1.000000 	 70.000000 	 12.424658 	 1.243494 	 -0.876095 	 0.620545 
0.000000 	 70.000000 	 12.223613 	 1.190816 	 -0.883939 	 0.655544 
-1.000000 	 70.000000 	 11.930121 	 1.246125 	 -0.889722 	 0.667010 
-2.000000 	 70.000000 	 11.781891 	 1.192249 	 -0.868829 	 0.649743 
-3.000000 	 70.000000 	 11.728574 	 1.179202 	 -0.821726 	 0.665018 
-4.000000 	 70.000000 	 11.648901 	 1.310882 	 -0.775895 	 0.698182 
-5.000000 	 70.000000 	 11.845545 	 1.295167 	 -0.726245 	 0.673167 
-6.000000 	 70.000000 	 12.042534 	 1.379386 	 -0.711747 	 0.715988 
-7.000000 	 70.000000 	 12.238636 	 1.345253 	 -0.705157 	 0.750200 
-8.000000 	 70.000000 	 12.362964 	 1.328728 	 -0.749012 	 0.824069 
-9.000000 	 70.000000 	 12.372264 	 1.349107 	 -0.748337 	 0.834962 
-10.000000 	 70.000000 	 12.312048 	 1.275563 	 -0.747061 	 0.960513 
-11.000000 	 70.000000 	 12.216687 	 1.253488 	 -0.779263 	 0.994067 
-12.000000 	 70.000000 	 12.055063 	 1.322590 	 -0.785979 	 1.095936 
-13.000000 	 70.000000 	 11.906016 	 1.381076 	 -0.830772 	 1.169208 
-14.000000 	 70.000000 	 11.869949 	 1.486811 	 -0.898580 	 1.292036 
-15.000000 	 70.000000 	 12.031560 	 1.498194 	 -0.815206 	 1.410721 
-16.000000 	 70.000000 	 12.400223 	 1.635295 	 -0.828810 	 1.542105 
-17.000000 	 70.000000 	 12.512468 	 1.758339 	 -0.944896 	 1.737352 
-18.000000 	 70.000000 	 12.530283 	 1.783341 	 -1.158479 	 1.854438 
-19.000000 	 70.000000 	 12.432424 	 1.879605 	 -1.261597 	 2.015965 
-20.000000 	 70.000000 	 12.173608 	 1.960233 	 -1.442334 	 2.166645 
-21.000000 	 70.000000 	 11.646580 	 2.033462 	 -1.384657 	 2.360619 
-22.000000 	 70.000000 	 10.669212 	 2.259772 	 -0.939220 	 2.443333 
-23.000000 	 70.000000 	 9.774785 	 2.379169 	 -0.685380 	 2.477583 
-24.000000 	 70.000000 	 8.867770 	 2.405336 	 -0.664744 	 2.484327 
-25.000000 	 70.000000 	 7.894972 	 2.429706 	 -0.481476 	 2.420310 
-26.000000 	 70.000000 	 7.034086 	 2.357149 	 -0.424287 	 2.291942 
-27.000000 	 70.000000 	 5.985520 	 2.300929 	 -0.330466 	 2.266512 
-28.000000 	 70.000000 	 4.821350 	 2.181171 	 -0.049578 	 2.111889 
-29.000000 	 70.000000 	 3.905342 	 1.897286 	 0.108333 	 1.931835 
-30.000000 	 70.000000 	 3.110356 	 1.853995 	 0.173812 	 1.708159 
-31.000000 	 70.000000 	 2.528224 	 1.558818 	 0.240636 	 1.606431 
-32.000000 	 70.000000 	 1.815876 	 1.306224 	 0.444136 	 1.351299 
-33.000000 	 70.000000 	 1.438563 	 1.189575 	 0.380853 	 1.236048 
-34.000000 	 70.000000 	 1.135197 	 1.020064 	 0.478866 	 1.039193 
-35.000000 	 70.000000 	 0.933597 	 0.940403 	 0.424469 	 0.949465 
