RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
15.000000 	 50.000000 	 16.229934 	 2.487081 	 0.773764 	 1.964707 
14.000000 	 50.000000 	 15.399912 	 2.517237 	 0.456082 	 1.819615 
13.000000 	 50.000000 	 13.777552 	 2.315032 	 0.448696 	 1.592754 
12.000000 	 50.000000 	 12.788376 	 2.139956 	 0.056267 	 1.500894 
11.000000 	 50.000000 	 11.215333 	 1.584613 	 0.236078 	 1.146025 
10.000000 	 50.000000 	 10.477871 	 1.288296 	 -0.080746 	 0.964637 
9.000000 	 50.000000 	 9.994443 	 1.016670 	 -0.327580 	 0.826970 
8.000000 	 50.000000 	 9.523265 	 0.868736 	 -0.570959 	 0.694242 
7.000000 	 50.000000 	 9.096802 	 0.852577 	 -0.712786 	 0.649721 
6.000000 	 50.000000 	 8.610404 	 0.892018 	 -0.751156 	 0.599313 
5.000000 	 50.000000 	 7.996390 	 0.960040 	 -0.781226 	 0.585074 
4.000000 	 50.000000 	 7.420974 	 0.951766 	 -0.755697 	 0.559084 
3.000000 	 50.000000 	 6.905061 	 0.912133 	 -0.712906 	 0.552965 
2.000000 	 50.000000 	 6.351958 	 0.905144 	 -0.650568 	 0.579191 
1.000000 	 50.000000 	 5.922067 	 0.837324 	 -0.560597 	 0.579062 
0.000000 	 50.000000 	 5.540167 	 0.822246 	 -0.462466 	 0.584784 
-1.000000 	 50.000000 	 5.402196 	 0.838567 	 -0.320416 	 0.600643 
-2.000000 	 50.000000 	 5.426166 	 0.886393 	 -0.205602 	 0.597075 
-3.000000 	 50.000000 	 5.880537 	 0.944850 	 -0.120227 	 0.590318 
-4.000000 	 50.000000 	 6.339810 	 1.048051 	 -0.029936 	 0.577261 
-5.000000 	 50.000000 	 6.999962 	 1.093886 	 -0.017618 	 0.571194 
-6.000000 	 50.000000 	 7.719577 	 1.027887 	 0.009199 	 0.604249 
-7.000000 	 50.000000 	 8.358493 	 0.946265 	 -0.052907 	 0.617624 
-8.000000 	 50.000000 	 8.894778 	 0.891128 	 -0.130698 	 0.674084 
-9.000000 	 50.000000 	 9.374044 	 0.921501 	 -0.214465 	 0.691217 
-10.000000 	 50.000000 	 9.664226 	 0.942459 	 -0.487180 	 0.744043 
-11.000000 	 50.000000 	 9.972958 	 1.099587 	 -0.715764 	 0.846891 
-12.000000 	 50.000000 	 10.369656 	 1.299339 	 -1.033098 	 0.986177 
-13.000000 	 50.000000 	 11.190494 	 1.664578 	 -1.200075 	 1.219505 
-14.000000 	 50.000000 	 12.136210 	 1.940819 	 -1.349707 	 1.450224 
-15.000000 	 50.000000 	 12.541281 	 1.937900 	 -1.649784 	 1.581128 
-16.000000 	 50.000000 	 12.759667 	 1.937509 	 -1.757659 	 1.807264 
-17.000000 	 50.000000 	 12.342561 	 2.034437 	 -1.872117 	 2.072059 
-18.000000 	 50.000000 	 11.529726 	 2.198556 	 -1.788439 	 2.202555 
-19.000000 	 50.000000 	 9.783430 	 2.695505 	 -1.449617 	 2.281517 
-20.000000 	 50.000000 	 8.904008 	 2.510650 	 -1.332034 	 2.331649 
-21.000000 	 50.000000 	 7.646790 	 2.481728 	 -1.245083 	 2.341206 
-22.000000 	 50.000000 	 5.850982 	 2.332157 	 -0.802357 	 2.194882 
-23.000000 	 50.000000 	 3.956666 	 1.958735 	 -0.025899 	 1.820162 
-24.000000 	 50.000000 	 2.775839 	 1.616388 	 0.161522 	 1.670437 
-25.000000 	 50.000000 	 1.717639 	 1.274097 	 0.307702 	 1.297047 
-26.000000 	 50.000000 	 1.125573 	 0.996820 	 0.377112 	 1.113840 
-27.000000 	 50.000000 	 0.824154 	 0.895408 	 0.394142 	 1.009041 
-28.000000 	 50.000000 	 0.424703 	 0.785380 	 0.484647 	 0.768531 
-29.000000 	 50.000000 	 0.380438 	 0.692984 	 0.375898 	 0.650486 
-30.000000 	 50.000000 	 0.331667 	 0.629507 	 0.413952 	 0.562958 
-31.000000 	 50.000000 	 0.350319 	 0.576774 	 0.345716 	 0.480898 
-32.000000 	 50.000000 	 0.246375 	 0.484303 	 0.376032 	 0.411297 
-33.000000 	 50.000000 	 0.301152 	 0.453432 	 0.322048 	 0.400948 
-34.000000 	 50.000000 	 0.221369 	 0.424019 	 0.359631 	 0.350844 
-36.000000 	 50.000000 	 0.244043 	 0.394229 	 0.289125 	 0.297605 
-38.000000 	 50.000000 	 0.260081 	 0.340458 	 0.277956 	 0.280182 
-40.000000 	 50.000000 	 0.250940 	 0.334049 	 0.272659 	 0.259254 
