RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
-3.000000 	 30.000000 	 1.607447 	 0.887385 	 0.251294 	 0.447383 
-4.000000 	 30.000000 	 2.661579 	 1.077649 	 0.350771 	 0.447826 
-5.000000 	 30.000000 	 4.039349 	 1.185517 	 0.504452 	 0.438164 
-6.000000 	 30.000000 	 5.481844 	 1.221464 	 0.476012 	 0.449540 
-7.000000 	 30.000000 	 6.940381 	 1.199468 	 0.388202 	 0.451516 
-8.000000 	 30.000000 	 8.099194 	 1.177090 	 0.116925 	 0.449868 
-9.000000 	 30.000000 	 8.735308 	 1.084929 	 -0.276311 	 0.496622 
-10.000000 	 30.000000 	 9.261471 	 1.092397 	 -0.619585 	 0.605329 
-11.000000 	 30.000000 	 9.724195 	 1.137920 	 -0.835807 	 0.756855 
-12.000000 	 30.000000 	 10.526562 	 1.408006 	 -0.952196 	 1.021840 
-13.000000 	 30.000000 	 11.985788 	 1.853747 	 -0.992307 	 1.340274 
-14.000000 	 30.000000 	 13.853655 	 2.049117 	 -1.057379 	 1.506376 
-15.000000 	 30.000000 	 14.664748 	 1.847980 	 -1.342988 	 1.561073 
-16.000000 	 30.000000 	 14.498763 	 2.140017 	 -1.188708 	 1.738167 
-17.000000 	 30.000000 	 11.258154 	 2.718366 	 -0.594196 	 2.110983 
-18.000000 	 30.000000 	 8.926565 	 2.711782 	 -0.517547 	 2.102740 
-19.000000 	 30.000000 	 6.188787 	 2.498791 	 -0.227073 	 1.922110 
-20.000000 	 30.000000 	 3.840164 	 1.993082 	 0.205810 	 1.522603 
-21.000000 	 30.000000 	 2.103557 	 1.518540 	 0.328109 	 1.159453 
-22.000000 	 30.000000 	 1.070414 	 0.983452 	 0.411747 	 0.856905 
-23.000000 	 30.000000 	 0.565128 	 0.661158 	 0.416116 	 0.591704 
-24.000000 	 30.000000 	 0.491771 	 0.542028 	 0.398571 	 0.427050 
-25.000000 	 30.000000 	 0.438257 	 0.468346 	 0.378462 	 0.316766 
-26.000000 	 30.000000 	 0.433171 	 0.452441 	 0.373156 	 0.275917 
-27.000000 	 30.000000 	 0.434329 	 0.430001 	 0.350308 	 0.245498 
-28.000000 	 30.000000 	 0.434245 	 0.406022 	 0.347957 	 0.219069 
-29.000000 	 30.000000 	 0.431391 	 0.403673 	 0.330128 	 0.203242 
-30.000000 	 30.000000 	 0.424033 	 0.408280 	 0.323725 	 0.190519 
-31.000000 	 30.000000 	 0.416035 	 0.407338 	 0.317519 	 0.181739 
-32.000000 	 30.000000 	 0.441955 	 0.407483 	 0.311020 	 0.187019 
-33.000000 	 30.000000 	 0.461577 	 0.395107 	 0.312271 	 0.184445 
-34.000000 	 30.000000 	 0.451825 	 0.385059 	 0.309901 	 0.180580 
-35.000000 	 30.000000 	 0.456076 	 0.403371 	 0.300729 	 0.175592 
