RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
-26.000000 	 30.000000 	 7.550167 	 3.306227 	 -1.382698 	 3.449171 
-27.000000 	 30.000000 	 5.633669 	 2.934961 	 -0.586482 	 2.992597 
-28.000000 	 30.000000 	 3.530381 	 2.382483 	 -0.025081 	 2.444692 
-29.000000 	 30.000000 	 2.364109 	 1.902585 	 0.474925 	 1.915372 
-30.000000 	 30.000000 	 1.280252 	 1.415930 	 0.715528 	 1.443326 
-31.000000 	 30.000000 	 0.795627 	 1.140481 	 0.798158 	 1.077764 
-32.000000 	 30.000000 	 0.395967 	 0.866196 	 0.793500 	 0.731977 
-33.000000 	 30.000000 	 0.341628 	 0.767856 	 0.794568 	 0.636260 
-34.000000 	 30.000000 	 0.278748 	 0.610162 	 0.757906 	 0.511588 
-35.000000 	 30.000000 	 0.246902 	 0.537156 	 0.716456 	 0.414821 
