RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
9.000000 	 30.000000 	 1.857176 	 1.861020 	 0.327904 	 1.074166 
8.000000 	 30.000000 	 1.061540 	 1.713365 	 0.204155 	 1.115492 
7.000000 	 30.000000 	 0.230558 	 1.542479 	 0.124821 	 1.168841 
6.000000 	 30.000000 	 -0.478122 	 1.489547 	 0.092140 	 1.187357 
5.000000 	 30.000000 	 -1.063151 	 1.346853 	 0.153234 	 1.227284 
4.000000 	 30.000000 	 -1.517312 	 1.295867 	 0.118483 	 1.133134 
3.000000 	 30.000000 	 -1.920090 	 1.097250 	 0.121434 	 1.238032 
2.000000 	 30.000000 	 -2.159018 	 0.994319 	 0.074328 	 1.203757 
1.000000 	 30.000000 	 -2.285140 	 0.918798 	 0.118903 	 1.125638 
0.000000 	 30.000000 	 -2.270440 	 0.921955 	 0.107813 	 1.243585 
-1.000000 	 30.000000 	 -2.214341 	 0.977542 	 0.191785 	 1.221633 
-2.000000 	 30.000000 	 -2.098197 	 1.003412 	 0.125371 	 1.218472 
-3.000000 	 30.000000 	 -1.872258 	 1.096762 	 0.094923 	 1.238318 
-4.000000 	 30.000000 	 -1.503291 	 1.269717 	 0.107183 	 1.181506 
-5.000000 	 30.000000 	 -0.980412 	 1.392093 	 0.059862 	 1.289532 
-6.000000 	 30.000000 	 -0.257705 	 1.577591 	 0.042938 	 1.188743 
-7.000000 	 30.000000 	 0.368975 	 1.599597 	 -0.074068 	 1.136654 
-8.000000 	 30.000000 	 1.291935 	 1.739904 	 -0.187987 	 1.066092 
-9.000000 	 30.000000 	 2.053099 	 1.849067 	 -0.340562 	 0.936670 
-10.000000 	 30.000000 	 3.213179 	 1.839089 	 -0.545105 	 0.818527 
-11.000000 	 30.000000 	 4.209430 	 1.892201 	 -0.788261 	 0.733324 
-12.000000 	 30.000000 	 5.520868 	 1.725993 	 -1.096843 	 0.695043 
-13.000000 	 30.000000 	 6.453941 	 1.746600 	 -1.347211 	 0.681330 
-14.000000 	 30.000000 	 7.196512 	 1.478660 	 -1.605571 	 0.736930 
-15.000000 	 30.000000 	 8.101400 	 1.301919 	 -1.825975 	 0.834214 
-16.000000 	 30.000000 	 8.739439 	 1.191107 	 -2.100267 	 0.916771 
-17.000000 	 30.000000 	 9.247338 	 1.240334 	 -2.431063 	 1.062399 
-18.000000 	 30.000000 	 9.909059 	 1.488979 	 -2.935298 	 1.257715 
-19.000000 	 30.000000 	 10.716603 	 1.929342 	 -3.635439 	 1.444288 
-20.000000 	 30.000000 	 12.604734 	 2.706591 	 -4.171622 	 1.778498 
-21.000000 	 30.000000 	 13.898857 	 2.975977 	 -4.359790 	 2.315170 
-22.000000 	 30.000000 	 15.022350 	 2.807176 	 -4.260353 	 3.058675 
-23.000000 	 30.000000 	 14.054755 	 3.082320 	 -3.769386 	 3.600499 
-24.000000 	 30.000000 	 12.696422 	 3.283887 	 -3.589481 	 3.917013 
-25.000000 	 30.000000 	 10.186047 	 3.291421 	 -2.546894 	 3.810321 
-26.000000 	 30.000000 	 7.758720 	 3.146210 	 -1.643762 	 3.518176 
-27.000000 	 30.000000 	 5.417065 	 2.839763 	 -0.645133 	 2.944295 
-28.000000 	 30.000000 	 3.644754 	 2.489933 	 0.008022 	 2.529536 
-29.000000 	 30.000000 	 2.101194 	 1.843486 	 0.476036 	 1.822223 
-30.000000 	 30.000000 	 1.341031 	 1.493791 	 0.681852 	 1.465771 
-31.000000 	 30.000000 	 0.693539 	 1.072440 	 0.861007 	 1.081702 
-32.000000 	 30.000000 	 0.406492 	 0.819024 	 0.838077 	 0.759052 
-33.000000 	 30.000000 	 0.288798 	 0.746887 	 0.831038 	 0.654943 
-34.000000 	 30.000000 	 0.285881 	 0.608605 	 0.765262 	 0.518770 
-35.000000 	 30.000000 	 0.174565 	 0.515795 	 0.773496 	 0.400837 
