RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
-19.000000 	 50.000000 	 12.670274 	 2.069766 	 -1.575027 	 2.272233 
-20.000000 	 50.000000 	 12.136640 	 2.107481 	 -1.885605 	 2.304896 
-21.000000 	 50.000000 	 10.890960 	 2.324567 	 -1.717868 	 2.466389 
-22.000000 	 50.000000 	 9.814916 	 2.477433 	 -1.712995 	 2.623786 
-23.000000 	 50.000000 	 8.294038 	 2.527027 	 -1.544503 	 2.550792 
-24.000000 	 50.000000 	 6.576919 	 2.424641 	 -1.168311 	 2.544114 
-25.000000 	 50.000000 	 4.895077 	 2.193037 	 -0.390071 	 2.234662 
-26.000000 	 50.000000 	 3.457518 	 2.024700 	 -0.083950 	 2.005038 
-27.000000 	 50.000000 	 2.291194 	 1.534204 	 0.270442 	 1.690686 
-28.000000 	 50.000000 	 1.505049 	 1.232503 	 0.402359 	 1.428821 
-29.000000 	 50.000000 	 0.974429 	 1.116592 	 0.505815 	 1.217954 
-30.000000 	 50.000000 	 0.601215 	 0.911413 	 0.526800 	 1.031683 
-31.000000 	 50.000000 	 0.456105 	 0.870221 	 0.572619 	 0.917255 
-32.000000 	 50.000000 	 0.240444 	 0.736302 	 0.606711 	 0.738304 
-33.000000 	 50.000000 	 0.271594 	 0.675368 	 0.556681 	 0.632190 
-34.000000 	 50.000000 	 0.246575 	 0.584683 	 0.540215 	 0.571985 
-36.000000 	 50.000000 	 0.222408 	 0.464674 	 0.503037 	 0.445408 
-38.000000 	 50.000000 	 0.262893 	 0.417425 	 0.516200 	 0.368868 
-40.000000 	 50.000000 	 0.231138 	 0.381005 	 0.466476 	 0.284632 
