RadialPosition (mm) 	 AxialPosition (mm) 	 UAxialMean (m/s) 	 UAxialRMS (m/s) 	 VRadialMean (m/s) 	 VRadialRMS (m/s) 
-16.000000 	 40.000000 	 12.212198 	 1.822020 	 -1.841281 	 1.252710 
-17.000000 	 40.000000 	 13.505231 	 2.193753 	 -2.344994 	 1.488340 
-18.000000 	 40.000000 	 14.316592 	 2.352188 	 -2.829456 	 1.753636 
-19.000000 	 40.000000 	 15.279834 	 2.293492 	 -2.937121 	 2.096281 
-20.000000 	 40.000000 	 14.579429 	 2.605576 	 -2.771747 	 2.598013 
-21.000000 	 40.000000 	 12.970748 	 2.994047 	 -2.201396 	 3.003264 
-22.000000 	 40.000000 	 10.796494 	 3.105215 	 -1.599032 	 3.054202 
-23.000000 	 40.000000 	 8.434408 	 2.978055 	 -0.990681 	 2.893652 
-24.000000 	 40.000000 	 6.356440 	 2.823296 	 -0.499673 	 2.597444 
-25.000000 	 40.000000 	 4.335681 	 2.299073 	 0.133840 	 2.098769 
-26.000000 	 40.000000 	 2.967992 	 1.828159 	 0.260988 	 1.701679 
-27.000000 	 40.000000 	 2.024162 	 1.406838 	 0.426910 	 1.410710 
-28.000000 	 40.000000 	 1.443865 	 1.113690 	 0.509585 	 1.036591 
-29.000000 	 40.000000 	 1.098110 	 0.847554 	 0.528368 	 0.806934 
-30.000000 	 40.000000 	 0.975230 	 0.718769 	 0.510255 	 0.590227 
-31.000000 	 40.000000 	 0.867273 	 0.564325 	 0.436018 	 0.512195 
-32.000000 	 40.000000 	 0.794587 	 0.527324 	 0.438725 	 0.423323 
-33.000000 	 40.000000 	 0.660973 	 0.458660 	 0.454538 	 0.362785 
-34.000000 	 40.000000 	 0.701090 	 0.427681 	 0.399843 	 0.308538 
-35.000000 	 40.000000 	 0.789039 	 0.409248 	 0.387764 	 0.266716 
